"17749","கரைத்தல்","எழுத்திலாவோசை கரைக்குதல், சொல்லாலெழுமொலி
","சதுரகராதி - தொடையகராதி"
"17750","குரைத்தல்","எழுத்திலாவோசை ஒலித்தல்
","சதுரகராதி - தொடையகராதி"
"17751","சிரைத்தல்","மயிர்க்கழித்தல்
","சதுரகராதி - தொடையகராதி"
"17752","திரைத்தல்","திரைக்குதல்
","சதுரகராதி - தொடையகராதி"
"17753","நரைத்தல்","மயில் முதலிய வெளுத்தல்
","சதுரகராதி - தொடையகராதி"
"17754","நிரைத்தல் -ஒலித்தல், நிரல்படவைத்தல்
","","சதுரகராதி - தொடையகராதி"
"17755","நுரைத்தல்","நுரைக்குதல்
","சதுரகராதி - தொடையகராதி"
"17756","உரையல்","உரைதல்
","சதுரகராதி - தொடையகராதி"
"17757","கரையல்","கரைதல்
","சதுரகராதி - தொடையகராதி"
"17758","திரையல்","திரங்கல்
","சதுரகராதி - தொடையகராதி"
"17759","அரையன்","அரசன்
","சதுரகராதி - தொடையகராதி"
"17760","திரையன்","தொண்டைமான்
","சதுரகராதி - தொடையகராதி"
"17761","வரைவு","அளவு எல்லை பிரிவு மாறுபாடு
","சதுரகராதி - தொடையகராதி"
"17762","விரைவு","மேகம்
","சதுரகராதி - தொடையகராதி"
"17763","குரோசம்","கூப்பிடுதூரம்
","சதுரகராதி - தொடையகராதி"
"17764","சரோசம்","தாமரை
","சதுரகராதி - தொடையகராதி"
"17765","சிரோசம்","மயிர்
","சதுரகராதி - தொடையகராதி"
"17766","உரோணி","உரோகணிநாள்
","சதுரகராதி - தொடையகராதி"
"17767","சுரோணி","நிதம்பம்
","சதுரகராதி - தொடையகராதி"
"17768","குரோதம்","சினம்
","சதுரகராதி - தொடையகராதி"
"17769","விரோதம்","பகை வேற்றுமை
","சதுரகராதி - தொடையகராதி"
"17770","குரோதி","ஓராண்டு பகைவன்
","சதுரகராதி - தொடையகராதி"
"17771","விரோதி","ஓராண்டு, சத்துரு விரோதியென்னேவல்
","சதுரகராதி - தொடையகராதி"
"17772","உரோகம்","முலை
","சதுரகராதி - தொடையகராதி"
"17773","கரோகம்","நகம்
","சதுரகராதி - தொடையகராதி"
"17774","சரோகம்","தாமரை
","சதுரகராதி - தொடையகராதி"
"17775","சிரோருகம்","தலைமயிர்
","சதுரகராதி - தொடையகராதி"
"17776","அர்க்கம்","எருக்கு, நீர்க்காகம்
","சதுரகராதி - தொடையகராதி"
"17777","சர்க்கம்","சருக்கம்
","சதுரகராதி - தொடையகராதி"
"17778","தர்க்கம்","தருக்கம்
","சதுரகராதி - தொடையகராதி"
"17779","துர்க்கம்","மலைமேற்கோட்டை
","சதுரகராதி - தொடையகராதி"
"17780","வர்க்கம்","வருக்கம்
","சதுரகராதி - தொடையகராதி"
"17781","வர்த்தி","இரத்தினங்களின் கீழ்ப்பதிக்குந்தகடு, திரிசீலை, பரிமளதிரவியங்களைக் கூட்டி யரைத்துச் செய்வர்த்தி, வர்த்தியென்னேவல்
","சதுரகராதி - தொடையகராதி"
"17782","விர்த்தி","விருத்தி
","சதுரகராதி - தொடையகராதி"
"17783","அர்ப்புதம்","ஓரெண்
","சதுரகராதி - தொடையகராதி"
"17784","நிர்ப்புதம்","ஓக்ஷரண்
","சதுரகராதி - தொடையகராதி"
"17785","உலகம்","ஆகாயம், உயர்ந்தோர், உலகு
","சதுரகராதி - தொடையகராதி"
"17786","கலகம்","பேரொலி, போர்
","சதுரகராதி - தொடையகராதி"
"17787","சலகம்","நீராடல்
","சதுரகராதி - தொடையகராதி"
"17788","சிலகம்","சட்டுவம்
","சதுரகராதி - தொடையகராதி"
"17789","திலகம்","சிந்தூரம், பொட்டு, மஞ்சாடிமரம்
","சதுரகராதி - தொடையகராதி"
"17790","அலகரி","பெருக்கு
","சதுரகராதி - தொடையகராதி"
"17791","பிலகரி","ஓரிராகம்
","சதுரகராதி - தொடையகராதி"
"17792","மலகரி","ஓரிராகம்
","சதுரகராதி - தொடையகராதி"
"17793","இலகல்","ஒளிசெய்தல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17794","விலகல்","எறிதல், நீங்கல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17795","அலகு","ஆயுதப்பொது, எண்துடைப்பம், நெல்லின்மணி, பயிர்க்கதிர், பலகறை, பறவைமூக்கு, மகிழம்விதை
","சதுரகராதி - தொடையகராதி"
"17796","இலகு-  அகில் இலகு வெழுத்து இலகென்னேவல், நொய்மை
","","சதுரகராதி - தொடையகராதி"
"17797","உலகு","ஆகாயம், உயர்ந்தோர், திசை, நாடு பூமி
","சதுரகராதி - தொடையகராதி"
"17798","அலகை","பிசாசம்
","சதுரகராதி - தொடையகராதி"
"17799","பலகை","கேடகம், பலகை
","சதுரகராதி - தொடையகராதி"
"17800","இலக்கம்","எண், ஒளி, குறிப்பு,
","சதுரகராதி - தொடையகராதி"
"17801","கலக்கம்","அச்சம், ஆரவாரம், துன்பம்
","சதுரகராதி - தொடையகராதி"
"17802","துலக்கம்","விளக்கம்
","சதுரகராதி - தொடையகராதி"
"17803","கலக்கல்","குழப்பல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17804","துலக்கல்","விளக்கல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17805","விலக்கல்","மாற்றல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17806","இலக்காரம்","சீலை
","சதுரகராதி - தொடையகராதி"
"17807","வலக்காரம்","பொய்
","சதுரகராதி - தொடையகராதி"
"17808","அலங்கல்","அசைதல், இரக்கம், ஒளிசெய்தல், கலுழ்தல், தளிர் பூமாலை, வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17809","இலங்கல்","ஒளிசெய்தல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17810","கலங்கல்","அஞ்சல், அழுதல், சேற்றுநீர், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17811","துலங்கல்","ஒளிசெய்தல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17812","மலங்கல்","அசைதல், குளம், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17813","விலங்கல்","கலங்கனீர், மலை, வியங்கோண்முற்று, விலங்குதல்
","சதுரகராதி - தொடையகராதி"
"17814","இலங்கு","ஒளிசெய்யென்னேவல், குளம்
","சதுரகராதி - தொடையகராதி"
"17815","உலங்கு","கொசு
","சதுரகராதி - தொடையகராதி"
"17816","மலங்கு","ஓர்மீன், மலங்கென்னேவல்
","சதுரகராதி - தொடையகராதி"
"17817","விலங்கு-  காற்றளை குருக்கு மிருகம், விலங்கென்னேவல்
","","சதுரகராதி - தொடையகராதி"
"17818","கலசம்","குடம் பால்
","சதுரகராதி - தொடையகராதி"
"17819","சலசம்","தாமரை
","சதுரகராதி - தொடையகராதி"
"17820","சலதி","மூதேவி
","சதுரகராதி - தொடையகராதி"
"17821","சலதி","கடல்
","சதுரகராதி - தொடையகராதி"
"17822","சிலதி","தோழி
","சதுரகராதி - தொடையகராதி"
"17823","இலதை","கோற்கொடி
","சதுரகராதி - தொடையகராதி"
"17824","கலதை","கலக்கம்
","சதுரகராதி - தொடையகராதி"
"17825","அலத்தல்","துன்புறல்
","சதுரகராதி - தொடையகராதி"
"17826","உலத்தல்","கெடல்
","சதுரகராதி - தொடையகராதி"
"17827","கலத்தல் -எழுத்திலாவோசை புணர்ச்சி
","","சதுரகராதி - தொடையகராதி"
"17828","புலத்தல்","புணர்ச்சிக்கமையாதது போலமுறைப்படல்
","சதுரகராதி - தொடையகராதி"
"17829","வலத்தல்","சொல்லல், நினைத்தல், வளைத்தல்
","சதுரகராதி - தொடையகராதி"
"17830","அலந்தை","குளம், துன்பம், வினைமுற்று
","சதுரகராதி - தொடையகராதி"
"17831","இலந்தை","ஓர் மரம் குளம்
","சதுரகராதி - தொடையகராதி"
"17832","கலந்தை","பெருமை, வினைமுற்று
","சதுரகராதி - தொடையகராதி"
"17833","கலபம்","கபாலம்
","சதுரகராதி - தொடையகராதி"
"17834","சபலம்","விட்டிற்பறவை
","சதுரகராதி - தொடையகராதி"
"17835","உலப்பு","கேடு
","சதுரகராதி - தொடையகராதி"
"17836","கலப்பு","கலத்தல்
","சதுரகராதி - தொடையகராதி"
"17837","அலமரல்","அச்சம், கழலல் துன்பம்
","சதுரகராதி - தொடையகராதி"
"17838","உலமரல்","அச்சக்குறிப்பு, துன்பம், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17839","அலம்","அமையுமென்றல் அலமரல், கலப்பை, சஞ்சலம், தேள், விருச்சிகவிராசி
","சதுரகராதி - தொடையகராதி"
"17840","உலம்","கற்றிரல் திரண்டகல்
","சதுரகராதி - தொடையகராதி"
"17841","கலம்","ஆபரணம், இரேவதிஉண்கலம், ஓரளவு, மட்கலம், மரக்கலம், யாழ்
","சதுரகராதி - தொடையகராதி"
"17842","கிலம்","அழிவு, சிறுமை
","சதுரகராதி - தொடையகராதி"
"17843","குலம்","அரமனை, இரேவதி கூட்டம், சாதி, மனை, விலங்கின்கூட்டம்
","சதுரகராதி - தொடையகராதி"
"17844","சலம்","அசைவு, சலஞ்சாதித்தல், தணியாக்கோபம், நீர், பொய்முட் பன்றிமுள்
","சதுரகராதி - தொடையகராதி"
"17845","தலம்","இடம் இலை உலகின்பொது பூமி
","சதுரகராதி - தொடையகராதி"
"17846","திலம் -எள் மஞ்சாடிமரம்
","","சதுரகராதி - தொடையகராதி"
"17847","துலம் -கனம் நிறை
","","சதுரகராதி - தொடையகராதி"
"17848","நலம்","அழகு இன்பம், உபகாரம், கண்ணோட்டம் நன்மை
","சதுரகராதி - தொடையகராதி"
"17849","நிலம்","இடம் பூமி
","சதுரகராதி - தொடையகராதி"
"17850","பலம்","ஊன் காய் கிழங்கு நிறையளவிலொன்று நெற்றி படை பயன், பழம், பொன் வலி
","சதுரகராதி - தொடையகராதி"
"17851","பிலம்","கீழறை குகை வளை
","சதுரகராதி - தொடையகராதி"
"17852","புலம்","அறிவு இடம் ஒலி
","சதுரகராதி - தொடையகராதி"
"17853","முதலைம்புலம்","திசை வயல்
","சதுரகராதி - தொடையகராதி"
"17854","பொலம்","அழகு பொன்
","சதுரகராதி - தொடையகராதி"
"17855","மலம்","அழுக்கு
","சதுரகராதி - தொடையகராதி"
"17856","வலம்","இடம் ஏழனுருபு உ.ம். காழ்வரை நில்லாக் களிறன்னான்கை வலத் தியாழ்வாரை நின்றது, மேல், வலப்பக்கம், வலி வெற்றி
","சதுரகராதி - தொடையகராதி"
"17857","இலம்பகம்","அத்தியாயம், நூதலணி மாலை
","சதுரகராதி - தொடையகராதி"
"17858","கலம்பகம்","ஓர்பிரபந்தம், கலப்பு, சாந்து
","சதுரகராதி - தொடையகராதி"
"17859","அலம்பல்","ஒளித்தல் கழுவல் ததும்பல்
","சதுரகராதி - தொடையகராதி"
"17860","உலம்பல்","முழங்குதல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17861","சிலம்பல்","ஒளித்தல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17862","புலம்பல்","ஆரவாரம், இரங்கல், ஒளித்தல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17863","சிலம்பன்","குறிஞ்சி நிலத்தலைவன், முருகன்
","சதுரகராதி - தொடையகராதி"
"17864","புலம்பன்","நெய்தனிலத்தலைவன், சிலம்பி, சிலந்திப்பூச்சி, வினையெச்சம்
","சதுரகராதி - தொடையகராதி"
"17865","நிலம்பி","கொசுகு
","சதுரகராதி - தொடையகராதி"
"17866","சிலம்பு"," ஒலி, காற்சிலம்பு, சிலம்பென்னேவல், மலை
","சதுரகராதி - தொடையகராதி"
"17867","புலம்பு","அச்சம், ஒலிகலக்கம், தனிமை துன்பம், புலம்பென்னேவல்
","சதுரகராதி - தொடையகராதி"
"17868","இலயம்","கூத்தின்விகற்பம், கூத்து, சாவு
","சதுரகராதி - தொடையகராதி"
"17869","நிலயம்","கூத்து, தேவர்கோயில், பூமி, மருதநிலத்தூர்
","சதுரகராதி - தொடையகராதி"
"17870","மலயம்","பொதியமலை
","சதுரகராதி - தொடையகராதி"
"17871","வலயம்","கடல், குளம், கைக்கடகம், சுற்றுவட்டம்
","சதுரகராதி - தொடையகராதி"
"17872","அலரி","அழகு, ஓர்மரம், கண்வரி, சூரியன், தேளீ, நீராலி, பூப்பொது
","சதுரகராதி - தொடையகராதி"
"17873","புலரி","விடியல்
","சதுரகராதி - தொடையகராதி"
"17874","அலர்","நீர் பலரறிந்துபழி தூத்தல், பழிச்சொல், பூமாலை, மலர்தலைச்செய் விரிலலைச்செய்யென்னுமேவல், மலர்ந்தபூ
","சதுரகராதி - தொடையகராதி"
"17875","கலர்","கீழ்மக்கள்
","சதுரகராதி - தொடையகராதி"
"17876","சிலர்","சில்லோர்
","சதுரகராதி - தொடையகராதி"
"17877","பலர்","சபை, பல்லோர்
","சதுரகராதி - தொடையகராதி"
"17878","மலர்","பூ மலர் மலரென்னேவல்
","சதுரகராதி - தொடையகராதி"
"17879","அலர்தல்","பூமலர்தல், விரிதல்
","சதுரகராதி - தொடையகராதி"
"17880","உலர்தல்","காய்தல்
","சதுரகராதி - தொடையகராதி"
"17881","புலர்தல்","வாடல்
","சதுரகராதி - தொடையகராதி"
"17882","மலர்தல்","எதிர்தல் தோன்றல் நிறைதல் விரிதல்
","சதுரகராதி - தொடையகராதி"
"17883","இலவம்","ஓர்மரம் பூசை
","சதுரகராதி - தொடையகராதி"
"17884","துலவம்","பஞ்சு
","சதுரகராதி - தொடையகராதி"
"17885","கலவர்","படைவீரர்
","சதுரகராதி - தொடையகராதி"
"17886","சலவர்","நெய்தனிலமாக்கள்
","சதுரகராதி - தொடையகராதி"
"17887","சிலவர்","வேடர்
","சதுரகராதி - தொடையகராதி"
"17888","புலவர்","அறிஞர்
","சதுரகராதி - தொடையகராதி"
"17889","வலவர்","சமர்த்தர் தேர்ப்பாகர் வெற்றியாளர்
","சதுரகராதி - தொடையகராதி"
"17890","கலவல்","எழுத்திலாவோசை கலத்தல், வியங்கோண்முற்று, வினைமுற்று
","சதுரகராதி - தொடையகராதி"
"17891","சுலவல்","சுழலல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17892","ஞலவல்","மின்மினிப்பூச்சி
","சதுரகராதி - தொடையகராதி"
"17893","நிலவல்","ஒளிசெய்தல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17894","அலவன்","ஆணண்டு கர்க்கடகவிராசி, சந்திரன், நண்டு, பூனை
","சதுரகராதி - தொடையகராதி"
"17895","புலவன்","அருகன் அறிஞன் கம்மாளன், கூத்தன், தேவேந்திரன் பாடுவோன், புதன், புலவன் முருகன் வானோன்
","சதுரகராதி - தொடையகராதி"
"17896","வலவன்","சமர்த்தன் தேர்ப்பாகன் வெற்றியாளன்
","சதுரகராதி - தொடையகராதி"
"17897","கலவி","புணர்ச்சி
","சதுரகராதி - தொடையகராதி"
"17898","புலவி","ஊடலின் முதிர்தல்
","சதுரகராதி - தொடையகராதி"
"17899","இலவு","ஓர்மரம்
","சதுரகராதி - தொடையகராதி"
"17900","செலவு","செலல் வழி
","சதுரகராதி - தொடையகராதி"
"17901","நிலவு","ஒளி, சந்திரன், நிலவென்னேவல்
","சதுரகராதி - தொடையகராதி"
"17902","பலவு","பலாமரம்
","சதுரகராதி - தொடையகராதி"
"17903","புலவு","ஊன் நரகம்
","சதுரகராதி - தொடையகராதி"
"17904","உலவை","ஊர் ஓட்டைக்கொடி காற்று, குடி, குலம் தழை மரக்கொம்பு, மரப்பொந்து, முல்லைநிலக்கான்யாறு, வள்ளி விலங்கின் கொம்பு, வினைமுற்று
","சதுரகராதி - தொடையகராதி"
"17905","கலவை","கலப்பு, சாந்து, சேறு, வினைமுற்று
","சதுரகராதி - தொடையகராதி"
"17906","வலவை","இடாகினி காளி, காளியேவற்பெண், வல்லவன், வல்லோன்
","சதுரகராதி - தொடையகராதி"
"17907","அலறல்","ஒளித்தல், கூப்பிட்டல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17908","உலறல்","சினக்குறிப்பு, வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17909","கலன்","ஆபரணம், மரக்கலம் யாழ்
","சதுரகராதி - தொடையகராதி"
"17910","சலன்","கால்
","சதுரகராதி - தொடையகராதி"
"17911","பலன்","இலாபம் காய்பழம்
","சதுரகராதி - தொடையகராதி"
"17912","பிலன்","எறும்பு
","சதுரகராதி - தொடையகராதி"
"17913","புலன்","புலம்
","சதுரகராதி - தொடையகராதி"
"17914","பொலன் -பொலம் பொன்மை நிறம்
","","சதுரகராதி - தொடையகராதி"
"17915","உலா","உலாவென்னேவல், ஓர்பிரபந்தம், சாரிவருதல்
","சதுரகராதி - தொடையகராதி"
"17916","துலா","ஏற்றமரம் நிறைகோல்
","சதுரகராதி - தொடையகராதி"
"17917","நிலா","ஒளி சந்திரன் வினைமுற்று, வினையெச்சம்
","சதுரகராதி - தொடையகராதி"
"17918","பலா","பலாமரம்
","சதுரகராதி - தொடையகராதி"
"17919","விலா","பழு
","சதுரகராதி - தொடையகராதி"
"17920","பலாகம்","கொக்கு
","சதுரகராதி - தொடையகராதி"
"17921","வலாகம்","கொக்கு
","சதுரகராதி - தொடையகராதி"
"17922","சலாங்கு","பொய்யாப்புள்
","சதுரகராதி - தொடையகராதி"
"17923","விலாங்கு","ஓர்மீன்
","சதுரகராதி - தொடையகராதி"
"17924","பலாசம்","இலை, பச்சைநிறம், முருக்கு
","சதுரகராதி - தொடையகராதி"
"17925","விலாசம்","ஆடவர் மகளிர் விளையாட்டு
","சதுரகராதி - தொடையகராதி"
"17926","அலாபம்","தீமை
","சதுரகராதி - தொடையகராதி"
"17927","இலாபம்","ஆதாயம்
","சதுரகராதி - தொடையகராதி"
"17928","கலாபம்","அரைப்பட்டிகை, சரமணிக்கோவை, பதினாறுகோவையுளமணி, பீலிக்குடை, மயிலினாண், மயிற்றோகை
","சதுரகராதி - தொடையகராதி"
"17929","விலாபம்","கனவுகண்டிரங்கல்
","சதுரகராதி - தொடையகராதி"
"17930","கலாம்","கொடுமை கோபம் சினம்
","சதுரகராதி - தொடையகராதி"
"17931","சலாம்","வணங்கல்
","சதுரகராதி - தொடையகராதி"
"17932","துலாம்","ஏற்றவுறுப்பு ஓரிராசி, ஓர் நிறை
","சதுரகராதி - தொடையகராதி"
"17933","பலாரி","இந்திரன்
","சதுரகராதி - தொடையகராதி"
"17934","வலாரி","இந்திரன்
","சதுரகராதி - தொடையகராதி"
"17935","உலாவல்","பொழுதுகழித்து விளையாடல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17936","கலாவல்","கலத்தல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17937","குலாவல்","பாராட்டல், வனைவு, வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17938","சுலாவல்","சுற்றுதல், வியங்கோண்முற்று
","சதுரகராதி - தொடையகராதி"
"17939","அலி","எமன், நறுவிலிமரம், நெருப்பு, பேடி, வயிரமில்லாமரம்
","சதுரகராதி - தொடையகராதி"
"17940","எலி","சிகரி, பூரநாள்
","சதுரகராதி - தொடையகராதி"
"17941","ஒலி","ஆரவாரம், இடி, ஒலியென்னேவல், ஓசை காற்று
","சதுரகராதி - தொடையகராதி"
"17942","கலி","ஒலி கடல் கடையுகம், கலியென்னேவல், போர் வஞ்சகம், வலி
","சதுரகராதி - தொடையகராதி"
"17943","சிலி","வெருவல்
","சதுரகராதி - தொடையகராதி"
"17944","நலி","நலியென்னேவல், நோய்
","சதுரகராதி - தொடையகராதி"
"17945","பலி","காய்த்திருந்தமரம், சாம்பல், சோறு, நீறு, பிச்சை, பூசை, விண்ணோருணவு
","சதுரகராதி - தொடையகராதி"
"17946","புலி","சிங்கவிராசி, நால்வகைச்சார்ந்து புலி
","சதுரகராதி - தொடையகராதி"
"17947","பொலி","தூற்றாநெல், பொலியென்னேவல்
","சதுரகராதி - தொடையகராதி"
"17948","வலி","பற்றிரும்பு, வலியென்னேவல், வல்லமை
","சதுரகராதி - தொடையகராதி"
"17949","அலிகம்","நெற்றி
","சதுரகராதி - தொடையகராதி"
"17950","குலிகம்","இலுப்பைமரம், சாதிலிங்கம், சிவப்பு
","சதுரகராதி - தொடையகராதி"
"17951","இலிங்கம்","அடையாளம், ஆண்குறி, இங்குலிகம், சிவாலிங்கம்
","சதுரகராதி - தொடையகராதி"
"17952","கலிங்கம்","ஊர்க்குருவி, ஓர்தேயம், சீலை, பதினெண்பாடையிலொன்று, வானம்பாடி
","சதுரகராதி - தொடையகராதி"
"17953","குலிங்கம்","ஊர்க்குருவி, தீப்பொறி
","சதுரகராதி - தொடையகராதி"
"17954","கலிசம்","வன்னிமரம்
","சதுரகராதி - தொடையகராதி"
"17955","குலிசம்  -இலுப்பைமரம், வச்சிரச்சோடு, வச்சிராயுதம், வன்னிமரம்
","","சதுரகராதி - தொடையகராதி"
"17956","கலிதம்","ஒழுவது பொருத்தம்
","சதுரகராதி - தொடையகராதி"
"17957","துலிதம்","அசைவு
","சதுரகராதி - தொடையகராதி"
"17958","பலிதம்","நரை, பலிப்பது
","சதுரகராதி - தொடையகராதி"
"17959","ஞெலிதல்","கடைதல், குடைதல்
","சதுரகராதி - தொடையகராதி"
"17960","நலிதல்","சரிதல், மெலிதல்
","சதுரகராதி - தொடையகராதி"
"17961","பொலிதல்","எழுச்சி மிகுதி
","சதுரகராதி - தொடையகராதி"
"17962","மலிதல்","நிறைதல், பெருகல்
","சதுரகராதி - தொடையகராதி"
"17963","மெலிதல்","மெலிவு
","சதுரகராதி - தொடையகராதி"
"17964","வலிதல்","தங்கல் துணிதல்
","சதுரகராதி - தொடையகராதி"
"17965","ஒலித்தல்","ஓசை செய்தல்
","சதுரகராதி - தொடையகராதி"
"17966","கலித்தல்","ஆரவாரம், எழுச்சி, ஒலித்தல், தழைத்தல், பொலிவு
","சதுரகராதி - தொடையகராதி"
"17967","கெலித்தல்","வெல்லல்
","சதுரகராதி - தொடையகராதி"
"17968","சலித்தல்","இளைத்தோய்தல், ஒலித்தல், சலனமுறல்
","சதுரகராதி - தொடையகராதி"
"17969","சொலித்தல்","இடந்திடல், பிரகாசித்தல்
","சதுரகராதி - தொடையகராதி"
"17970","பலித்தல்","இலாபம்
","சதுரகராதி - தொடையகராதி"
"17971","வலித்தல்","உடன்படல், நிணத்தல்
","சதுரகராதி - தொடையகராதி"
"17972","இலிர்த்தல்","சிலிர்த்தல், களிர்த்தல்
","சதுரகராதி - தொடையகராதி"
"17973","சிலிர்த்தல்","தளிர்த்தல்
","சதுரகராதி - தொடையகராதி"
"17974","நலிவு","அழிவு, மெலிவு
","சதுரகராதி - தொடையகராதி"
"17975","பொலிவு","பொலிதல்
","சதுரகராதி - தொடையகராதி"
"17976","மலிவு","மிகுதி
","சதுரகராதி - தொடையகராதி"
"17977","மெலிவு","இளைப்பு
","சதுரகராதி - தொடையகராதி"
"17978","கலினம்","கடிவாளம்
","சதுரகராதி - தொடையகராதி"
"17979","புலினம்","காய்த்திருந்தமரம்
","சதுரகராதி - தொடையகராதி"
"17980","மலினம்","கருமை, மாசு
","சதுரகராதி - தொடையகராதி"
"17981","கலினி","திப்பிலி
","சதுரகராதி - தொடையகராதி"
"17982","பலினி","கோங்குமரம், ஞாழல்
","சதுரகராதி - தொடையகராதி"
"17983","சிலீமுகம்","அம்பு, முலைக்கண், வண்டு
","சதுரகராதி - தொடையகராதி"
"17984","வலீமுகம்","குரங்கு
","சதுரகராதி - தொடையகராதி"
"17985","எலு","கரடி
","சதுரகராதி - தொடையகராதி"
"17986","கொலு","சேவை
","சதுரகராதி - தொடையகராதி"
"17987","செலு","நறுவிலிமரம்
","சதுரகராதி - தொடையகராதி"
"17988","மலு","கொசுகு
","சதுரகராதி - தொடையகராதி"
"17989","வெலு","இளங்காய்
","சதுரகராதி - தொடையகராதி"
"17990","கிலுத்தம்","மணிக்கட்டு
","சதுரகராதி - தொடையகராதி"
"17991","குலுத்தம்","கொள்
","சதுரகராதி - தொடையகராதி"
"17992","இலேகம்","காலவிரைவு, நொய்மை
","சதுரகராதி - தொடையகராதி"
"17993","கிலேசம்","துன்பம்
","சதுரகராதி - தொடையகராதி"
"17994","அலை","அலையென்னேவல், கடல், கடற்றிறை, கருமணல், புனற்றிரை
","சதுரகராதி - தொடையகராதி"
"17995","இலை","உலோபம், தழை, தழைப்பு
","சதுரகராதி - தொடையகராதி"
"17996","உலை","உலையென்னேவல், கொல்லனுலைமுதலாயின
","சதுரகராதி - தொடையகராதி"
"17997","கலை  அரைப்பட்டிகை, ஆண்மான், ஆண்முசு, கலையென்னேவல், கல்வி, காலநுட்பம், சந்திரன்பங்கு, சீலை, சுறா, மீன், துர்க்கைவாகனம், நூல், மகரமீன், மகரவிராசி, மரக்கொம்பு, மேகலை, வயிரம் விலங்கேற்றின்பொது
","","சதுரகராதி - தொடையகராதி"
"17998","குலை","அம்பின்குதை, ஈந்து, கமுகு காந்தள், தெங்கு, பனை, வாழையிவற்றின்குலை, குலை, குலையென்னேவல், கொத்து செய்கறை, நடுக்கம் பூங்கொத்து, விற்குதை
","சதுரகராதி - தொடையகராதி"
"17999","கொலை","கொல்லல்
","சதுரகராதி - தொடையகராதி"
"18000","சிலை","ஒலி, ஓர்மரம், கல் சிலையென்னேவல், தனுவிராசி மலை, மூலநாள், வில்
","சதுரகராதி - தொடையகராதி"
"18001","தலை","ஆகாயம், ஆதிஇடம் தலை, தலைமை பெருமை
","சதுரகராதி - தொடையகராதி"
"18002","துலை","கனம், துலாராசி, நிறை, நீரிறைக்குந்துலை
","சதுரகராதி - தொடையகராதி"
"18003","தொலை","உவமை, தொலையென்னேவல்
","சதுரகராதி - தொடையகராதி"
"18004","நிலை  -ஆபணரத்திற்றொங்கணி, இடம் குணம், நிலையென்னேவல், பூமி பொழுது முறைமை
","","சதுரகராதி - தொடையகராதி"
"18005","புலை","புலால் விடக்கு
","சதுரகராதி - தொடையகராதி"
"18006","மலை","உவமை, மலை, மலையென்னேவல்
","சதுரகராதி - தொடையகராதி"
"18007","முலை","கொங்கை
","சதுரகராதி - தொடையகராதி"
"18008","வலை","மீன்வலை முதலாயின
","சதுரகராதி - தொடையகராதி"
"18009","விலை ","விற்றல்
","சதுரகராதி - தொடையகராதி"
"18010","கலைஞர்","புலவர்
","சதுரகராதி - தொடையகராதி"
"18011","கொலைஞர்","சண்டாளர், வேடர்
","சதுரகராதி - தொடையகராதி"
"18012","புலைஞர்","சண்டாளர்
","சதுரகராதி - தொடையகராதி"
"18013","விலைஞர்","செட்டிகள்
","சதுரகராதி - தொடையகராதி"
"18014","அலைதல்","சோம்பல், துன்பம், வருந்துதல்
","சதுரகராதி - தொடையகராதி"
"18015","உலைதல்","அழிதல், கெடுதல்
","சதுரகராதி - தொடையகராதி"
"18016","கலைதல்","குலைதல்
","சதுரகராதி - தொடையகராதி"
"18017","குலைதல்","அச்சக்குறிப்பு, குன்றல்
","சதுரகராதி - தொடையகராதி"
"18018","தொலைதல்","கெடுதல்
","சதுரகராதி - தொடையகராதி"
"18019","மலைதல்","அணிதல், பொருதல், மறுத்தல்
","சதுரகராதி - தொடையகராதி"
"18020","மிலைதல்","சூடுதல்
","சதுரகராதி - தொடையகராதி"
"18021","அலைத்தல்","அலைப்பு
","சதுரகராதி - தொடையகராதி"
"18022","உலைத்தல்","அலைத்தல் அழித்தல் வருந்தல்
","சதுரகராதி - தொடையகராதி"
"18023","கலைத்தல்","குலைத்தல்
","சதுரகராதி - தொடையகராதி"
