"4441","peristome","சூழ் வளையம்.
"
"4442","perithecium","சூழ் உறை.
"
"4443","peritoneum","உள்ளுறுப்புப் படலம்.
"
"4444","perkinje fibres","பெரீகின்ஜி நார்இழைகள். இதயக் கீழறைச் சுவர்களிலுள்ள வலைப்பின்னலை உண்டாக்கும் இதயத்தசை. கடத்தும் பண்பு கொண்டது.
"
"4445","permanent gas","நிலை வாயு. தன் மாறுநிலை வெப்பத்திற்கும் மேலுள்ள வாயு.
"
"4446","permanent hardness","நிலை கடினத்தன்மை.
"
"4447","permanent fort","நிலை அச்செழுத்து. அச்சு எந்திரத்தில் நினைவத்திலுள்ள எழுத்து மென்பொருள்.
"
"4448","permanent magnet","நிலைக்காந்ததம். மின்சக்திக் கொண்டு உருவாக்கப்படும் காந்தம். மின்சக்தியிருக்கும் வரை காந்தம் இருக்கும். இது தற்காலிகக் காந்தம்.
"
"4449","permanent storage","நிலைத்தேக்கம்.
"
"4450","permanent teeth","நிலைப்பற்கள். குழந்தைப் பருவத்தில் பால் பற்கள் விழுந்து பின் முளைத்து நிலைப்பது.
"
"4451","permeabillity","ஊடுதிறன். ஒரு படலம் வழியே ஒரு திரவப் பொருள் ஊடுருவி கடப்பது.
"
"4452","permease","பர்மியேஸ். ஒரு படலத்தின் வழியே அயனிகள் கடக்கக் காரணமாக இருக்கும் நொதி.
"
"4453","permutation","வரிசை மாற்று முறை.
"
"4454","permutit","மென்மையாக்கி. கடின நீரை மென்மையாக்குவது.
"
"4455","peroneus muscle","ஊசித்தசை.
"
"4456","peroxidase","பெராக்சிடேஸ். வெள்ளணுக்களிலுள்ள பெராக் சைடைச் சிதைக்கின்ற நொதி.
"
"4457","peroxide","பெராக்சைடு. ஒரு கனிமக் கூட்டுப்பொருள்.
"
"4458","peroxisomes","சூழ் நுண்புரிகள். அமினோ அமிலம் ஆக்சிடேண்ட்கள், கேட்டலேசுகள் ஆகியவற்றைக் கொண்ட நுண்பொருட்கள்.
"
"4459","perpetual motion","நிலை இயக்கம். நீடித்த முதல் வகை இயக்கம். இதில் ஒரு விசை தொடங்கியவுடன் வேறு ஆற்றல் இல்லாமல் பயன்கொண்ட செயலைக்கொண்டது.
"
"4460","personality profile","ஆளுமை வரையீடு. ஒருவரின் ஆளுமைப் பண்புகளை குறிப்பிடும் வரைவியல்.
"
"4461","persistence","நீடிப்பாற்றல்.
"
"4462","personal computer","சொந்தக் கணினி. வியாபாரம் மற்றும் அலுவலகப் பயனைக் கொண்ட கணினி அல்லது வீட்டில் தனியாகப் பயன்படுத்துவது.
"
"4463","personal workstation","தனிநபர் பணிநிலையம்.
"
"4464","perturbation","திட்டக்குறை. குறிப்பிட்ட திட்ட செயல் முறைகளிலிருந்து செயலாக்கத்தில் குறைவு ஏற்படுதல்.
"
"4465","pessary","உடற்செருகும் கருவி. உடலுக்குள் கருவிகளை செலுத்தும் மருத்துவச் செயல்பாடு.
"
"4466","pessulus","வளை மூடி. பறவைகைளில் காணப்படும் குரல்வளை குருத்தெலும்பு.
"
"4467","pests","தொற்றிகள். மனிதர்களுக்கு நோயைத்தரும் தீங்குயிரிகள்.
"
"4468","pesticide","தொற்றுக்கொல்லி.
"
"4469","pestilence","கொள்ளை நோய். ஒரு நோய் அதிகளவு உயிர்களை விரைந்து மரணிக்கச் செய்வது. எடு
"
"4470","pestology","தொற்றியல். தீங்கு நுண்ணுயிரிகளை அழிக்கும் முறைபற்றிய அறிவியல்.
"
"4471","petal","அல்லி. பூவின் தனி இதழ்.
"
"4472","petalody","அல்லிவயமாதல். சூழ் இலைகளும் மகரந்தமும் அல்லிகளாதல். இரட்டைப்பூ இதற்கு எடுத்துக்காட்டாகும்.
"
"4473","petiole","காம்பு இலையைத் தாங்குவது.
"
"4474","petiolute","இது காம்பு. நுண்காம்பு.
"
"4475","petridish","பேட்ரிகிண்ணம். தட்டை அடி வட்டக்கண்ணாடி கிண்ணம்.
"
"4476","petrification","கற்படிவமாதல். கரிம உறுப்பு கல் அல்லது கனிம உறுப்பாதல்.
"
"4477","petro chemicals","பாறை எண்ணெய்கள். பெட்ரோலியத்திலிருந்து உருவாகும் பொருட்கள்.
"
"4478","petrol","பெட்ரோல். கேசோலின், ஹைட்ரோ கார்பன் கலந்தது.
"
"4479","petrolatum","பெட்ரோலேட்டம். மெழுகு போன்ற பெட்ரோலியம் மஞ்சள் நிறமான ஹைட்ரோகார்பன் கலவையாகும்.
"
"4480","petroleum ether","பெட்ரோலியம் ஈதர். (ஜீமீஸீtணீஸீநீமீ) கொண்டது.
"
"4481","petrology ","பாறையியல். பாறைகளின் அமைவு, அதன் கனிம வகை தோன்றியக்காலம் போன்றவற்றை ஆராயும் அறிவியல்.
"
"4482","pewter","பியூட்டர். இது ஓர் உலோகக்கலவை. வெள்ளீயம், காரீயத்துடன் ஆண்டிமனி சேர்த்து கடினமாக்கப்படுகிறது. ஆனால் செம்பைச் சேர்க்கும் போது மென்மையாகும்.
"
"4483","pfitzer law","பிபிட்சர் விதி. உயிரணுக்களின் தன்மை அடுத்தடுத்த தலைமுறைகளில் குறைகின்றன என்பது பிபிட்சர் விதி.
"
"4484","phaseton","நான்கு சக்கர சிறப்பு வாகனம்.
"
"4485","phage","பாக்டீரியா உண்ணி. பாக்டீரியாவை தொற்றும் வைரஸ்.
"
"4486","phagocytes","வெளிப்பொருளை அழிக்கும் அணு. இது ஒரு இரத்த வெள்ளையணுக்கள், வெளி (கிறீவீமீஸீதீஷீபீவீமீs) பொருட்களை அழிப்பது.
"
"4487","phagocytosis","அழிக்குமணு சூழ்தல். உணவு துகள்களை சூழ்ந்து உண்ணல்.
"
"4488","phalanges","விரல் எலும்புகள். கை, கால்களிலுள்ளவை.
"
"4489","phalana","விரல் எலும்புகள். செயல் குழுவைக்குறிப்பது, வியூகம்.
"
"4490","phanerogams","பூக்குந்தாவரங்கள். உறையின் விதையுள்ள, இல்லாத தாவரங்களின் பிரிவு.
"
"4491","phanerozoic","ஆதியுலகின் ஒருயுகம். இது பூக்கும் தாவர காலம். பல தொல்படிவங்கள் கிடைத்துள்ளது.
"
"4492","phantasm","கற்பனைக்காட்சி.
"
"4493","pharmacist","மருந்தாளுநர். மருந்தாள்கைச் சான்றிதழ் பெற்றவர்.
"
"4494","pharmacology","மருந்தியல். மருந்துகளைப் பற்றி ஆய்யும் அறிவியல்.
"
"4495","pharmacy","மருந்தாள்கை, மருந்து தயாரித்தல். மருந்து இயல், மருந்து விற்கும் குறிப்பிட்ட இடம் மருத்துவர் குறிப்பிடும் மருந்துகளைக் கொடுப்பவர். மருந்துவரின் அனுமதியில்லாமல் மருந்து கொடுப்பதோ விற்பதோ சட்டப்படி குற்றம்.
"
"4496","pharos","கலங்கரை விளக்கம்.
"
"4497","pharyngitis","தொண்டையழற்சி. இதனால் உள்பகுதி வீங்கி வலித்தல்.
"
"4498","pharyngology","தொண்டை இயல். தொண்டையை பற்றி ஆராயும் அறிவியல்.
"
"4499","pharyngoscope","தொண்டை நோக்கி கருவி.
"
"4500","pharyngotomy","தொண்டை அறுவை மருத்துவம். மருத்துவரீதியாக தொண்டையை அறுத்தல்.
"
"4501","pharynx","தொண்டை, முன்பகுதி.
"
"4502","phase","நிலை இயற்பியலை ஒரு வேதித் தொகுதியின் முறையால் பிரிக்கக் கூடியதன் ஒரு பகுதி. தாவரவியலில் தாவரத்தில் உடல்நிலை (க்ஷிமீரீவீtணீtவீஸ்மீ ஜீலீணீsமீ) இனப்பெருக்க நிலை (ஸிமீஜீக்ஷீஷீபீuநீtவீஸ்மீ ஜீலீணீsமீ) என்றுள்ளது. முழுச்சுற்றுக்கொண்டிருத்தலின் ஒரு பகுதி. எடு
"
"4503","phase change recording","நிலை மாற்றுப் பதிவு. லேசர் ஒளிக்கொண்டு பதிவு செய்யும் முறை. வட்டுகளில் லேசர் தொழில்நுட்பப் பதிவு செய்யப்படுவது.
"
"4504","phased conversion","படிமாற்றம். புதிய நுட்பத்தை, ஒவ்வொரு நிலையாக பழைய நுட்ப பொறிகளில் மாற்றுவது.
"
"4505","phase modulation","நிலை குறிப்பேற்றம். தகவல் குறிப்பை அனுப்ப அதனைக் கொண்டு செல்லும் (சிணீக்ஷீக்ஷீவீமீக்ஷீ) அமைப்புடன் சேர்க்கிறது.
"
"4506","phases of the moon","நிலவுப் பிறைகள், நிலாவின் வளர், தேய் பிறைகள்.
"
"4507","pheasant","வான்கோழி.
"
"4508","phenazine","பினாசைன். சாயம் செய்ய பயன்படும் மஞ்சள் நிற படிவம்.
"
"4509","phenol","பினால். சி4பி5ளிபி கார்பாலிக் அமிலம். அரிக்கக்கூடிய நஞ்சு, தொற்று நீக்கி சாயம், பிளாஸ்டிக் செய்யப்பயன்படுகிறது.
"
"4510","phenology","பருவ இயல். தாவரங்களைப் பாதிக்கும் பருவ நிலைகளைப் பற்றி ஆராயும் அறிவியல். குறிப்பாக பூக்கள் பூத்தல். பறவை முதலியவை இடம் பெயர்தல் (னீவீரீக்ஷீணீtவீஷீஸீ) பற்றி ஆராய்தல்.
"
"4511","phenolphthalein","பினால்ப்தலின். ஆல்கஹாலில் கரையும். நிலைக்காட்டியாகப் பயன்படுவது.
"
"4512","phenomenon","இயல் நிகழ்ச்சி. குறிப்பிட்ட சிறப்புப் பெற்ற நபர்.
"
"4513","phenotype","ஒரே உயிர் அமைப்பு. குறிப்பிட்ட மரபு வழியில் தோன்றுவது. மாறாத அமைப்புக் கொண்டது.
"
"4514","phenylalavine","பினை லாலாவைன். பால், முட்டைகளில் இருப்பது. அமினோ அமிலத்தில் கரையும் படிகம்.
"
"4515","phenylethene","பினைலித்தீன். செயற்கை ரப்பரும் பிளாஸ்டிக்குகளும் செய்யப்பயன்படுகிறது.
"
"4516","phenylmethonol","பினைல் மீத்னால்.
"
"4517","phenylradical","பினைல் படிமூலி. ஹைட்ரஜன் அணுவை நீக்கப் பென்சீனிலிருந்து தோன்றும் படிமூலி.
"
"4518","pheromone","பிரோமோன். பெண் உயிரினம் கவர ஆண் உயிரி தன்னுடலிருந்து சுரக்கும் வாசனைச் சுரப்பி. புனுகுப் பூனையின் சுரப்பு, மருந்தாகப் பயன்படுகிறது.
"
"4519","phialide","விதைத்தாங்கி. தாவரங்களில் விதைகளைத் தாங்கும் காம்பு.
"
"4520","philandar","காதல்புரிதல்.
"
"4521","philanthropist","மனித இனப்பற்றுடையவன்.
"
"4522","philatelist","அஞ்சல் தலை சேகரிப்பவர்.
"
"4523","philology","மொழி நூல்.
"
"4524","philosopher","தத்துவ ஞானி.
"
"4525","philosophy","தத்துவவியல்.
"
"4526","phloem","பட்டையம். பட்டைத்திசு.
"
"4527","phobias","பயங்கள். இதில் பல்வகையுண்டு. மனநல மருத்துவம் மூலம் குணமாக்கலாம்.
"
"4528","phone","போன். ஒலி அளக்கப்பயன்படும் ஓர் அலகு.
"
"4529","phoneme","அடிப்படை ஒலி.
"
"4530","phonograph","ஒலிப்பதிவு சாதனம். மனிதன் கண்டுபிடித்ததில் அதிசயமானது_காணாமல் தோன்றி மறையும் ஒலியை பதிப்பு செய்தல்.
"
"4531","phenon","பினான். அதிர்வு கொண்ட ஒரு படிகத்தின் வெப்ப ஆற்றல் அளவு.
"
"4532","phosphamidon","பாஸ்பமிடான். பூச்சிகொல்லி ஆர்கனோ பாஸ்பேட் வெளியேறி மஞ்சள் நிற எண்ணெய். பல கரிமக் கரைப்பான்களில் எளிதில் கரைவது.
"
"4533","phosphatase","பாஸ்படேஸ். பாஸ்பேட்டுப்படி மூலிகளை எஸ்தர்களிலிருந்து பிரிக்கக்கூடிய நொதி.
"
"4534","phosphate","பாஸ்பேட், பாஸ்பரிக் அமிலத்தின் உப்பு.
"
"4535","phosphaturia","பாஸ்பேட் நீரிழிவு. சிறுநீரில் பாஸ்பேட்டு உப்பு அதிகமிருத்தல். பாஸ்பைடு. பாஸ்பர கூட்டுப் பொருள் கால்சியம் பாஸ்பைட் சிணீ3றி2
"
"4536","phosphine","பாஸ்பைன் றிபி2 நச்சுக் கொண்டது. கப்பல்களில் பிஷீறீனீமீ’s சிக்னல் காட்டுவதற்காகப் பயன்படுகிறது.
"
"4537","phosphinic acid","பாஸ்பினிக அமிலம். படிகம், நீரில் கரையும். நரம்பு சம்பந்தப்பட்ட நோய்களுக்கு மருந்து.
"
"4538","phosphite","பாஸ்பைட், பாஸ்பரஸ் உப்பு.
"
"4539","phospholipids","பாஸ்பலிபிட்கள். நைட்ரஜன் மூலங்களையும் பாஸ்பர அமிலத்தையும் கொண்டது. மஞ்சள் கருவிலும், முளைத்திசுவிலும் உள்ளது.
"
"4540","phosphonic acid","பாஸ்போனிக் அமிலம். பாஸ்பர அமிலம். இதில் பாஸ்பைட்டுகள் கிடைக்கின்றன.
"
"4541","phosphonium","பாஸ்போனியம். றிபி4
"
"4542","phosphor","பாஸ்போர். இது ஒளிரக் கூடியது.
"
"4543","phosphor-pronze","பாஸ்போர் வெண்கலம். செம்பு, வெள்ளீயம், பாஸ்பரம் சேர்ந்த கலவை உலோகம்.
"
"4544","phosphorescence","பாஸ்போர் ஒளிர்தல்.
"
"4545","phosphoric acid","பாஸ்போரிக் அமிலம் வெள்ளை நிற திண்மம். உரம் தயாரிக்கப்பயன்படுவது.
"
"4546","phosphorism","பாஸ்பர நச்சு.
"
"4547","phosphrite","பாஸ்போரைட். இது அபடைட் தாதுக்களில் கிடைக்கிறது.
"
"4548","phosphorogen","பாஸ்போரஜன். மற்றொரு பொருளில் நின்றொளிர்தலை உண்டாக்கும் பொருள். துத்தநாக சல்பைடில் மாங்கனீஸ் இதனை உண்டாக்கும்.
"
"4549","phosphorylation","பாஸ்போர் சேர்மமாக்கல். சர்க்கரையை பாஸ்பர வட்டுப் பொருள் உண்டாக்கும் செயல்முறை. இதனைப்பிரிக்க உயிர்ச்செயல்களுக்கு வேண்டிய ஆற்றல் கிடைக்கிறது.
"
"4550","phosphours acid","பாஸ்பரச அமிலம்.
"
"4551","phosphorus","பாஸ்பரஸ். இது ஓர் அலோகத்தனிமம். இதில் வெள்ளை பாஸ்பரஸ் மெழுகுப் போன்றது. சிவப்புப் பாஸ்பரஸ் கரிய சிவப்பு நிறத்தூள். இது நச்சாகும். சிவப்பு பாஸ்பரஸ் தீப்பெட்டிகள் செய்வதில அதிகம் பயன்படுகிறது.
"
"4552","photics","பார்வையியல். கண்பார்வை பற்றிய அறிவியல்.
"
"4553","photic zone","ஒளிப்பகுதி. ஒளி மண்டலம். கடல், ஏரி போன்ற இடங்களில ஒளிரக் கூடியத் தாவரத் தொகுதிகளின் வளர்தல்.
"
"4554","photo autotroph","சுய ஒளி வாழ்வி. பசுந்தாவரம். சூரிய ஒளியிலிருந்து கரிமப்பொருள் உணவு சுயமாகத் தயாரித்துக் கொள்ளும் வாழ்விகள்.
"
"4555","photobiology","ஒளி உயிரியல். ஒளியானது உயிரிகளில் ஏற்படுத்தும் விளைவுகளைப் பற்றிய அறிவியல்.
"
"4556","photo blastic seeds","ஒளி இருள் பயன்விதைகள். ஒரு விதை முளைப்பதற்காக இருளையும் பகலையும் பயன்படுத்திக் கொள்ளல்.
"
"4557","photocathode","ஒளி எதிர்மின்வாய். ஒளியூட்டும் பொழுது மின்னணுக்களை உண்டாக்கும் எதிர் மின்வாய்.
"
"4558","photo chemistry","ஒளி வேதியியல். ஒளி அல்லது மின் காந்தக் கதிர்வீச்சினால் உண்டாக்கப்படும் வேதி முறையை ஆராயும் அறிவியல்.
"
"4559","photochromism","ஒளி நிறவியல். ஒரு பொருள் மீது பல அளவு நீல ஒளி செலுத்தப்படும் போது அப்பொருள்கள் தன் நிற மாற்றம் பெருகின்ற தன்மை.
"
"4560","photo composistion","ஒளிப்பட அச்சுக் கோப்பு.
"
"4561","photo conduction","ஒளிகடத்தல். மின் காந்தக் கதிர்வீச்சை உறிஞ்சுவதால் கடத்தலில் உண்டாகும் உயர்வு.
"
"4562","photo conductivity","ஒளி கடத்தும் திறன். ஒளிச்செல்வாக்கில் மாறுபடும் திறனுடைய பண்பு.
"
"4563","photo copier","ஒளிநகல். ஒளிப்பட நகல்களை எடுக்கும் சாதனம். வணிகக் கருவி பெயர். ஜெராக்ஸ்.
"
"4564","photo copy","ஒளிப்படி. அச்சேறிய பொருளின் ஒளிப்படி. ஒளிநகல்.
"
"4565","photodiode","ஒளி இரு முனைவாய். ஒளியூட்டலுக்கேற்ப அதிக மாற்றம் கொண்ட மின்னோட்டம்.
"
"4566","photodisassociation","ஒளிச் சிதைவு. கதிர்வீச்சு ஆற்றலை உறிஞ்சுவதால் சேர்மம் சிதைதல்.
"
"4567","photo electricity","ஒளி மூல மின்சாரம். ஒளியின் மூலம் உண்டாக்கப்படும் மின்சாரம்.
"
"4568","photo electric cell","ஒளிமின் கலம். ஒளி மின்னணுக்களால் மின்னோட்டம் பெறும் சாதனம். ஒளியாற்றலை மின் ஆற்றலாகப் பெறும் நுட்பம்.
"
"4569","photo electric devices","ஒளிப்பட மின்னியல் கருவிகள். கண்ணுக்குப் புலனாகும் அகச்சிவப்பு அல்லது புற ஊதாக் கதிர் வீச்சின் விளைவாக ஒரு மின்னியல் குறியினை ஏற்படுத்தும் சாதனங்கள்.
"
"4570","photo electron","ஒளி மின்னணு. ஒரு பொருள் ஒளி அயனி வயமாதலால் மின்னணு, ஒளி மின்னணு ஆதல்.
"
"4571","photo electronics","ஒளி மின்னணுவியல். மின்சாரம், ஒளி ஆகிய இரண்டிற்குமிடையே ஏற்படும் வினைகளை ஆராயும் அறிவியல்.
"
"4572","photo emissive cell","ஒளி உமிழ் கலம். ஒளி எதிர் மின்வாயிலிருந்து பாய்ச்சப்படும் மின் அணுக்களை அளப்பதன் மூலம், கதிர் வீச்சின் ஆற்றலை அறியும் கருவி.
"
"4573","photo emissivity","ஒளி உமிழ்திறன். ஒளியூட்டப்படும் பொழுது மின்னணுக்களை உமிழும் பொருளின் பண்பு.
"
"4574","photo engraving","ஒளிச் செறிவு சரிப்படுத்துதல்.
"
"4575","photograph","ஒளிப்படம். நிழற்படம். நிழற்படக்கலை.
"
"4576","photographic camera","நிழற்பட மெடுக்கக்கூடிய சாதனம். இதில் பிலிம் முறை முடிவடைந்து டிஜிட்டல் முறை தற்போது வளர்ந்துள்ளது.
"
"4577","photo ionisaton","ஒளி அயனியாக்கம். அணுவிலுள்ள ஒன்றுக்கு மேற்பட்ட மின்னணுக் களைக் கதிர் வீச்சுக்கு உட்படுத்தி நீக்குதல்.
"
"4578","photo lithography","போட்டோ லித்தோகிராஃபி. மின்னணுப் பொருளிகளின் வடிவமைப்பை தகடின் மேற்பரப்புக்கு மாற்றும் லித்தோகிராஃபி என்ற அச்சிடும் தொழில் நுட்பம்.
"
"4579","photology","ஒளியியல். ஒளியின் பயனாக வரும் உலகம் பாதியளவு மின்சக்தியை பெறலாம். ஒளியைப்பற்றிய ஆராயும் அறிவியல்.
"
"4580","photolysis","ஒளிப்பகுப்பு கதிர் வீச்சினால் ஒளிசிதைதல். ஒளியூட்டலுக் கேற்றவாறு பச்சையங்களை பிரித்தல்.
"
"4581","photomask","ஒளிப்பட மூடி. ஒளிப்படப்பெட்டியில் சிறப்பு ஒளியை வேறு உருவில் பதிவதற்காக ஏற்படுத்தப்படும் ஒளி மறைவு நுட்பம்.
"
"4582","photomeson","போட்டோமீசான். அணுக்கருவிற்கும் போட்டானுக்கும் இடையே ஏற்படும் முறையால் ஏற்படும் நடு அணு.
"
"4583","photometer","ஒளிமானி. ஒளி மூலகங்கள் இரண்டின் ஒளிவீசுதிறனை ஒப்பிட்டுப்பார்க்கப் பயன்படும் பொறி.
"
"4584","photometry","ஒளி அளவையியல். ஒளிப்பாய்ச்சலின் தன்மையை அளக்கும் அறிவியல்.
"
"4585","photomicrography","ஒளி நுண் வரைவு. நுண் பொருட்களை நுண்ணோக்கி மூலம் படம் எடுத்துப் பெருக்குதல்.
"
"4586","photomorphosis","ஒளி உருமாற்றம். தாவரங்களில் ஒளியால் ஏற்படும் உருமாற்றம்.
"
"4587","photon","ஒளியணு. மின்காந்தக் கதிர் வீச்சின் மூலக்கூறு. இவை ஒளி அலையாய் பயணிப்பதாகும்.
"
"4588","photonasty","ஒளித்தூண்டல் இயக்கம். சில தாவரங்கள் மாறிய ஒளிச்செறிவுத் தூண்டல்களால் வெளிப்படுத்தும் பண்பு.
"
"4589","photonics","ஒளிப்படவியல். மின்சாரத்திற்குப் பதிலாக ஒளியைப் பயன்படுத்தி எந்திர மின் சுற்றுகளை உருவாக்கிய அறிவியல்.
"
"4590","photo optic memory","ஒளிப்பட பதிவி. லேசர் தொழில் நுட்பம் கொண்ட தகவல்களை பதிவு செய்தல்.
"
"4591","photo pattern generation","ஒளிப்பட அடையாளம் உருவாக்கும் முறை.
"
"4592","photoperiod","ஒளிக்காலம். ஒரு நாளின் இரவு_பகல் அளவு. தாவரங்களுக்குப் பயன்படுதல்.
"
"4593","photoperiodism","ஒளிக்கால அளவு. தாவரங்களின், பகலில் ஒளிபெறும் கால அளவு.
"
"4594","photophile","ஒளி ஊக்குவித்தல். ஒளியால் செடி பூத்தல்.
"
"4595","photophobe","ஒளி ஏற்காமை. சில தாவரங்கள் ஒளியால் பூக்கும் இயல்பை விடுத்து இரவில் மலருதல்.
"
"4596","photophobia","ஒளிபயம். சிலர் ஒளியைக் கண்டஞ்சுவார்கள் அல்லது இருட்டை விரும்புவார்கள். இது மனநோய். குணப்படுத்தக் கூடியதாகும்.
"
"4597","photophores","ஒளி உயிரிகள். சில உயிரிகளின் உறுப்புகள் ஒளிரும் தன்மைக் கொண்டுள்ளது. இவற்றிற்கு இயற்கை அளித்த கொடை. இவ்வுயிரிகள் எதிரிகளிடமிருந்து தப்பிக்கவும் இரை பிடிக்கவும் பயன்படுத்துகிறது.
"
"4598","photo phoresis","ஒளி இடப்பெயரல்.
"
"4599","photo phosphorylation","ஒளி பாஸ்பரச் சேர்மமாக்கல்.
"
"4600","photopigment","ஒளி நிறமி. ஒளியினால் தூண்டப்படும் நிறமி மூலக்கூறுகள்.
"
"4601","photoprocess","ஒளி முறை. ஒளிப்பட முறையில் உருவாக்கப்பட்ட தட்டுகளிலிருந்து அச்சுபடி எடுத்தல்.
"
"4602","photoproton","ஒளி முன்னது. ஒளி உட்கரு வினைகளில் உட்கருவிலிருந்து விடுபடும் நேர் ஏற்றவணு.
"
"4603","photopsia","ஒளி வீசுத்தோற்றம். கண்ணில் ஒளிர் வீச்சுகள் தோன்றுவது.
"
"4604","photo receptor","ஒளி பெறு கண்.
"
"4605","photoreduction","ஒளி குறைப்பு. ஒளிச்சேர்க்கை உயிரணுக்களில், மின்னணு ஏற்பியின் ஒளிச்செலுத்துதல்.
"
"4606","photorespiration","ஒளிமூச்சு. பெரும்பான்மையான பசுந்தாவரங்களில் ஒளி சார்ந்து நடைபெறும் வளர்சிதை மாற்றச் செயல். இதில் ஆக்சிஜன் உட்கவர்ந்து கார்பன் வாயு வெளியிடப்படுகிறது.
"
"4607","photo sensitive","ஒளியுணர்வு கொண்ட ஒளி, நாம் பார்க்கக் கூடியதாகவும் பார்க்க முடியாததாகவும் உள்ள நிலை.
"
"4608","photospheer","ஒளி வெளி. செறிவாக ஒளிரக் கூடியதும் பார்க்கக் கூடியதுமான சூரியக் கதிர்கள்.
"
"4609","photostat","ஒளி நகல் எடுப்பது.
"
"4610","photo synthesis","ஒளிச்சேர்க்கை. ஒளி நீர், கார்பன் டை ஆக்ஸைடு பச்சையம் போன்றவற்றால் நிகழும் வேதிவினைச் செயல்.
"
"4611","photosynthetic bacteria","ஒளிச்சேர்க்கை பாக்டீரியா. சில பாக்டீரியாக்கள் குளோரோபில் கொண்டு பச்சையம் தயாரிக்கக் கூடியது.
"
"4612","photosyntheic pigments","ஒளிச்சேர்க்கை நிறமிகள். ஒளிச்சேர்க்கைக்குத் தேவையான ஒளியாற்றலை உறிஞ்சும் நிறப்பொருட்கள். பச்சையம் பசுங்கணிகங்கள் ஆகும்.
"
"4613","phototaxis","ஒளியமைவு இயக்கம். ஒளித்தூண்டலால் இடம் மாறுதல்.
"
"4614","photelegraph","தொலை ஒளிவரைவி. நிழற்படங்களை தொலைபேசி வரிசையில் அனுப்புதல், பெறுதல்.
"
"4615","phototheraphy","ஒளி மருத்துவம். சில நோய்களை ஒளி மூலம் மருத்துவம் செய்தல். வலி நீக்கவும் மனநலம் பெறவும் பயன்படுவது.
"
"4616","phototroph","ஒளிவாழ்வி. சூரியவொளி கொண்டு வாழும் உயிரிகள். எடு
"
"4617","pototropism","ஒளிநாட்டம். இது ஒளியினால் ஏற்படும் தாவரங்களின் விளைவு. சூரிய காந்தி போன்றவை சூரியவொளியை நோக்கி திரும்புதல்.
"
"4618","phototype","ஒளியச்சு. ஒளிப்பட முறையில் உருவாக்கப்படும் அச்சுமுறை.
"
"4619","photoxylography","ஒளிதுத்தநாக தட்டுபதிவு.
"
"4620","phycology","பாசியியல். பாசிகளை அறிவியல் முறையில் ஆராய்வது.
"
"4621","phyllid","பாசியிலை. கல்லீரலில் இலை போன்ற உறுப்பு காணப்படுதல்.
"
"4622","phylloclade","இலைத்தண்டு. சப்பாத்தி போன்ற தாவரங்களில் தண்டுகள், இலைகளாக ஒளிச்சேர்க்கை செய்தல்.
"
"4623","phyllody","இலை மாறுநிலை. தாவர நோய். பூக்கள் இலைபோல் மாறும் நிலை.
"
"4624","phyllopodium","இருநிலை உறுப்பு. நண்டு போன்றவற்றில் அமைந்துள்ள முன், பின் புறக்கால்கள். துடுப்புப் போன்று நீரில் நீந்த வசதி பெறுகிறது.
"
"4625","phylloquinone","பைலோகுயினோன். இது விட்டமின் _ரி ஆகும்.
"
"4626","phyllotaxy","இலையமைவு. தண்டுகளில் இலை அமைந்துள்ள முறை.
"
"4627","phylogeny","உயிரின் வளர்ச்சி.
"
"4628","phylum","பெரும் பிரிவு. உயிர் வகைகளில்
"
"4629","physical change","இயற்பியல் மாற்றம்.
"
"4630","physical chemistry","இயற்பியல் வேதியில். இயற்பண்புகள், வேதிப்பண்புகளையும் கொண்டிருத்தல்.
"
"4631","physics","இயற்பியல், பருப்பொருளின் பண்புகள் அதன் ஆற்றலை அறியும் அறிவியல்.
"
"4632","physical design","பருப்பொருள் வடிவமைப்பு.
"
"4633","physical address","பருப்பொருள் முகவரி. ஒரு பொருளின் எந்திர அமையவியல்.
"
"4634","physical coordinates","பருப்பொருள் ஒருங்கிணைப்புகள். ஒளிக்காட்சியமைப்பின் ஒரு இட ஒருங்கிணைப்பு.
"
"4635","physical link","பருப்பொருள் இணைப்பு. இரு கருவிகளின் மின்னணு இணைப்பு.
"
"4636","physical lock","பருநிலைப்பூட்டு. தகவலை வேறொருவர் பயன்படுத்துவதைத் தடுத்தல்.
"
"4637","physical record","பருப்பொருள் பதிவேடு.
"
"4638","physical security","பருப்பொருள் பாதுகாப்பு.
"
"4639","physiology","உடலியல். உடல் இயங்கும் விதம். அதன் உறுப்புகள் பற்றியும் அவை நோயுறுவதைப் பற்றியும் ஆராயும் அறிவியல்.
"
"4640","physiotheraphy","உடல் பயிற்சிமருத்துவம்.
"
"4641","physique","உடல் அமைப்பு.
"
"4642","physostigmine","பிசாஸ்டிக்மைன். கண்ணில் வரும் கிளகோமாவை நீக்கப்பயன்படும் மருந்து.
"
"4643","phytobenthos","நீர்த்தாவரங்கள்.
"
"4644","phytogeny","தாவரத் தோற்றம்.
"
"4645","phytogeography","தாவர புவியல்.
"
"4646","phytography","தாவர வரைவியல்.
"
"4647","phytology","தாவரவியல்.
"
"4648","pytopathology","தாவர நோயியல்.
"
"4649","phytophagous organism","தாவர உண்ணி.
"
"4650","phytophagy","தாவரம் விழுங்கல். தாவரங்களை விழுங்குவது விலங்குகள்.
"
